,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
137,01438ce7ddcf9dafea8867e0ef97a9d8,1-987d9db5833589942b6726219c04a6a3,2018-3-29,Luz,-23.5365,-46.6332,124756,65,43,46,37,4,16,27,36,REABASTECER,10889
138,01438ce7ddcf9dafea8867e0ef9fde83,1-28a4b558905c6ad4d22a72519eeeff78,2018-4-24,Luz,-23.5365,-46.6332,127587,62,28,1,41,32,25,13,23,NORMAL,10914
139,01438ce7ddcf9dafea8867e0efa78647,1-f39a347207b2a9a3ca30ed90c8fe6271,2018-10-20,Luz,-23.5365,-46.6332,127197,62,65,46,18,31,12,23,15,NORMAL,11090
140,01438ce7ddcf9dafea8867e0efa902cd,1-43d93130a78a9b62c85c8a895b18e7b0,2018-11-13,Luz,-23.5365,-46.6332,126183,21,7,17,30,19,23,8,12,REABASTECER,11113
141,01438ce7ddcf9dafea8867e0efab925b,1-ca4a9e1b665e693dbbc18d84becb0138,2018-12-10,Luz,-23.5365,-46.6332,127634,86,41,20,23,9,23,33,21,NORMAL,11140
142,01438ce7ddcf9dafea8867e0efab985d,1-1f633655a23583296d18307554cf37f3,2019-1-10,Luz,-23.5365,-46.6332,125287,49,43,65,22,13,43,2,18,REABASTECER,11170
143,01438ce7ddcf9dafea8867e0efad42b5,1-f713de71a09d8583e73a10a55e3d8eeb,2019-1-29,Luz,-23.5365,-46.6332,126666,48,56,65,7,33,25,24,22,NORMAL,11189
144,01438ce7ddcf9dafea8867e0efaf4037,1-a49298c50874bc7e59c6871968c99f76,2019-1-25,Luz,-23.5365,-46.6332,125982,86,18,30,17,6,38,39,43,REABASTECER,11185
145,01438ce7ddcf9dafea8867e0efb74100,1-6276dd4068ee316600051729d9512234,2019-6-4,Luz,-23.5365,-46.6332,126006,47,30,16,24,18,25,5,24,NORMAL,11314
146,01438ce7ddcf9dafea8867e0efb80f75,1-78a2dfd4eba92ec428bab7a130fdf2fa,2019-6-16,Luz,-23.5365,-46.6332,126147,20,15,65,31,7,19,39,24,NORMAL,11326
147,01438ce7ddcf9dafea8867e0efbd3606,1-3cc662131426c197b0f4eec607e964b9,2019-7-12,Luz,-23.5365,-46.6332,127808,24,52,29,43,29,21,18,41,NORMAL,11352
148,01438ce7ddcf9dafea8867e0efc54b47,1-68f39a9761dbc364c4c9e1d27e79daf1,2019-8-10,Luz,-23.5365,-46.6332,126010,9,35,39,36,4,14,23,5,NORMAL,11380
149,01438ce7ddcf9dafea8867e0efe580bd,1-31f9ddbf0516bd25d6b92d9e6df05a43,2018-9-16,Ana Rosa,-23.5813,-46.6383,65376,25,12,24,33,18,27,35,14,NORMAL,11776
150,01438ce7ddcf9dafea8867e0efe98c84,1-c1a15429f48a9951f7ccfd35a0281048,2019-1-8,Ana Rosa,-23.5813,-46.6383,64466,86,34,20,24,43,30,4,40,NORMAL,11888
151,01438ce7ddcf9dafea8867e0efebf73b,1-494c4d126859f2f45a211921bbefed94,2019-2-4,Ana Rosa,-23.5813,-46.6383,64419,0,6,39,33,27,23,29,31,REABASTECER,11914
152,01438ce7ddcf9dafea8867e0efed7649,1-fa592f40c9a1064fd2208e2cdf87dd7a,2018-12-16,Ana Rosa,-23.5813,-46.6383,64271,46,32,29,6,9,29,5,8,REABASTECER,11866
153,01438ce7ddcf9dafea8867e0eff112b9,1-965ddbbc6d829df530f7b6073ff6f3d3,2019-5-13,Ana Rosa,-23.5813,-46.6383,63729,11,65,10,42,29,35,14,15,NORMAL,12013
154,01438ce7ddcf9dafea8867e0effd50b5,1-3da19bb3122494770b8d078a28ab2c8f,2019-7-19,Ana Rosa,-23.5813,-46.6383,64036,65,36,8,36,21,17,38,3,REABASTECER,12079
155,0152c503b54879e3fa4ec87e890ca9aa,1-57e659448a722f9160fa6bba9f9f4ef1,2019-2-24,São Joaquim,-23.5618,-46.6389,35665,54,28,65,35,43,39,7,24,NORMAL,12654
156,0152c503b54879e3fa4ec87e890f2068,1-f6e258f8ae956569fd731ad0f51264b5,2018-3-28,São Joaquim,-23.5618,-46.6389,35725,20,55,44,43,39,12,28,11,NORMAL,12328
157,0152c503b54879e3fa4ec87e89108f37,1-7903ca9bf461822209590676725b0ab8,2019-4-19,São Joaquim,-23.5618,-46.6389,34399,17,21,55,4,31,14,30,21,NORMAL,12709
158,0152c503b54879e3fa4ec87e8916b423,1-2e64d93bc421aecf223a67fed63d7ab2,2018-11-13,São Joaquim,-23.5618,-46.6389,36327,12,26,27,37,29,11,19,27,REABASTECER,12553
159,0152c503b54879e3fa4ec87e891db7c2,1-39ac657f9097ffe2dfaad6ff28968391,2018-11-5,São Joaquim,-23.5618,-46.6389,34494,11,15,20,27,22,27,12,14,NORMAL,12545
160,0152c503b54879e3fa4ec87e8921c340,1-0bf1ab70ceb0bd90bcce3b0306f3edfc,2019-4-27,São Joaquim,-23.5618,-46.6389,35189,30,49,65,29,5,30,43,39,NORMAL,12717
161,0152c503b54879e3fa4ec87e8929c32b,1-3ad0f28d8f3a12edd11d28df2e253481,2019-4-9,São Joaquim,-23.5618,-46.6389,33730,28,21,65,30,23,38,26,13,NORMAL,12699
162,0152c503b54879e3fa4ec87e8929c9b8,1-bb182cb6ca6046502afd6257e02dc4b4,2018-4-22,São Judas,-23.6255,-46.6411,14471,58,65,34,41,26,1,38,43,REABASTECER,13072
163,0152c503b54879e3fa4ec87e892ad36f,1-c9f7f47724d050f3bffea6c822bc2771,2019-8-26,São Joaquim,-23.5618,-46.6389,32867,7,49,65,33,8,7,27,43,NORMAL,12836
164,0152c503b54879e3fa4ec87e892f7aea,1-1b0deeceeeae4cd632ad46d0047c1e0d,2019-11-8,São Joaquim,-23.5618,-46.6389,34540,19,56,61,23,43,13,29,31,NORMAL,12908
165,0152c503b54879e3fa4ec87e893e046b,1-be7631efbf522f34e3d9d758fe31a581,2019-3-1,São Judas,-23.6255,-46.6411,16734,86,59,65,21,34,43,21,41,NORMAL,13381
166,0152c503b54879e3fa4ec87e8945a2b1,1-bd05c60250a57565f8356d62e0572d94,2019-6-6,São Judas,-23.6255,-46.6411,14725,10,61,20,15,14,27,31,4,NORMAL,13476
167,0152c503b54879e3fa4ec87e894e4ba4,1-365eb8287da0e074512ad769e0f4fc82,2019-2-2,São Judas,-23.6255,-46.6411,15312,24,29,65,39,26,43,12,20,NORMAL,13352
168,0152c503b54879e3fa4ec87e8958a457,1-a8cc83a03eca3a3f8852818efcd69c9d,2018-3-3,Vila Mariana,-23.5895,-46.6346,23396,4,11,29,33,17,26,21,3,REABASTECER,13743
169,0152c503b54879e3fa4ec87e8958d182,1-ed456b46546107fa3923eb03e9a13340,2019-2-21,São Judas,-23.6255,-46.6411,17424,17,50,8,15,30,30,23,34,NORMAL,13371
170,0152c503b54879e3fa4ec87e895edf92,1-c46be9b3b12f559ce18c8944a986acca,2019-9-22,São Judas,-23.6255,-46.6411,13727,86,18,9,32,43,33,43,6,REABASTECER,13582
171,0152c503b54879e3fa4ec87e8963680e,1-13a8c970077fade7ea7bd78dadcda9d1,2018-8-17,Vila Mariana,-23.5895,-46.6346,21763,77,52,8,21,13,42,12,23,NORMAL,13907
172,0152c503b54879e3fa4ec87e89646a15,1-2b14f66687ecee5728c88926a6c60160,2019-12-19,São Judas,-23.6255,-46.6411,14003,20,31,7,21,40,11,36,31,NORMAL,13669
173,0152c503b54879e3fa4ec87e896a0b69,1-ed98c4079da21575181f1a5534e6b774,2018-11-13,Vila Mariana,-23.5895,-46.6346,23640,66,65,21,43,9,3,13,17,REABASTECER,13993
174,0152c503b54879e3fa4ec87e896da6ba,1-416de17c78be807f11b0c1495c7313df,2019-1-13,Vila Mariana,-23.5895,-46.6346,22259,12,15,1,15,30,31,24,12,REABASTECER,14053
175,0152c503b54879e3fa4ec87e896f4fb0,1-5bda10588a9f9da72997abb192221453,2018-5-16,Vila Mariana,-23.5895,-46.6346,23811,86,15,45,19,43,43,38,3,NORMAL,13816
176,0152c503b54879e3fa4ec87e89789305,1-cf3777d7f796663c899a69bcb66d0b35,2018-5-26,Vila Mariana,-23.5895,-46.6346,22560,74,16,47,34,5,9,43,6,REABASTECER,13826
177,0152c503b54879e3fa4ec87e897ce0b3,1-7cc6c10daa2cef39eb964b27375ec815,2019-8-12,Vila Mariana,-23.5895,-46.6346,21248,73,38,52,43,15,43,10,13,NORMAL,14262
178,0152c503b54879e3fa4ec87e897e1c21,1-7ab99d020af09080856134016e54a1a7,2018-8-10,Vila Mariana,-23.5895,-46.6346,23668,66,25,65,37,33,18,37,8,NORMAL,13900
179,0152c503b54879e3fa4ec87e8982da36,1-7ece4972f3c9c169d6de1aaf67a2191d,2019-11-16,Vila Mariana,-23.5895,-46.6346,22235,79,4,19,5,36,39,37,36,NORMAL,14356
180,0152c503b54879e3fa4ec87e8983add7,1-ab847f2a7c2be7fa8731a211b559c203,2018-11-7,Vila Mariana,-23.5895,-46.6346,23701,37,34,6,20,37,21,34,43,REABASTECER,13987
181,0152c503b54879e3fa4ec87e89879c50,1-d0c46057ba8f182b859abdd9329220c1,2018-1-24,Brooklin,-23.6263,-46.6878,29866,39,41,19,6,43,8,32,35,NORMAL,14424
182,0152c503b54879e3fa4ec87e898a898a,1-f1d321d7d7f7edbddd1b721bd2f0a68a,2018-3-11,Brooklin,-23.6263,-46.6878,28201,4,11,30,15,28,36,38,21,REABASTECER,14471
183,0152c503b54879e3fa4ec87e89914d2c,1-59f1b81f91c2e3786d530f9ba9440c26,2019-5-25,Vila Mariana,-23.5895,-46.6346,24927,28,65,60,23,18,22,13,9,NORMAL,14185
184,0152c503b54879e3fa4ec87e89928209,1-72b95f9f110ed66eabd94494fa93bfb9,2018-7-3,Brooklin,-23.6263,-46.6878,29403,73,48,13,17,13,6,43,7,REABASTECER,14583
185,0152c503b54879e3fa4ec87e899a2853,1-25411945ffe8ec3e803f4d0537d07a00,2018-2-12,Brooklin,-23.6263,-46.6878,27407,35,11,29,28,16,5,29,4,REABASTECER,14442
186,0152c503b54879e3fa4ec87e899e270e,1-2a18b756294eba1a6352ac1b9f723835,2019-12-8,Vila Mariana,-23.5895,-46.6346,23753,39,8,6,24,35,22,30,39,REABASTECER,14378
187,0152c503b54879e3fa4ec87e89a03b42,1-4ba674ff626fef62a58b39e8ee6c29b1,2018-1-4,Brooklin,-23.6263,-46.6878,28089,59,43,38,28,34,30,30,33,NORMAL,14404
188,0152c503b54879e3fa4ec87e89a11b40,1-5814a08beebf900fc53f0128f4bfb113,2018-5-17,Brooklin,-23.6263,-46.6878,28307,75,23,59,7,24,26,20,20,NORMAL,14537
189,0152c503b54879e3fa4ec87e89a94dee,1-a70ff7025fae90b1888ebcb37c722a7b,2018-5-8,Brooklin,-23.6263,-46.6878,28973,86,7,61,30,17,8,13,10,REABASTECER,14528
190,0152c503b54879e3fa4ec87e89b24f8d,1-76842d9f345a516c4a9bc6c4b517f81b,2019-2-2,Brooklin,-23.6263,-46.6878,27224,6,9,34,20,29,40,9,10,REABASTECER,14792
191,0152c503b54879e3fa4ec87e89b9b843,1-b20d62a3d5285bb0e07f8dec1b998304,2019-5-15,Brooklin,-23.6263,-46.6878,26525,40,40,20,33,43,35,14,22,NORMAL,14895
192,0152c503b54879e3fa4ec87e89bab535,1-79d5f84bc81ee34bb269d9869d92b9d0,2019-5-28,Brooklin,-23.6263,-46.6878,26147,74,40,65,43,22,43,43,12,NORMAL,14908
193,0152c503b54879e3fa4ec87e89bc591a,1-068c7dfef3ca243e26fdeb080662518d,2019-6-19,Brooklin,-23.6263,-46.6878,29595,42,43,42,16,20,27,8,6,REABASTECER,14929
194,0152c503b54879e3fa4ec87e89c5766e,1-8d05eade09dc57277a1de5763084986f,2019-11-2,Brooklin,-23.6263,-46.6878,27776,32,56,28,29,39,27,27,26,NORMAL,15062
195,0152c503b54879e3fa4ec87e89c9f5c2,1-08e695f095b0a2106c0fff6b578b900e,2018-10-5,Campo Belo,-23.6188,-46.6823,23495,66,23,14,18,11,20,7,34,NORMAL,15395
196,0152c503b54879e3fa4ec87e89ce09c9,1-e853794de3f07277cc76009c09a2db2d,2018-3-11,Campo Belo,-23.6188,-46.6823,26829,74,65,58,12,28,11,7,34,NORMAL,15191
197,0152c503b54879e3fa4ec87e89d6f9d3,1-7c463622f0dfd435d822538662af5daa,2018-7-24,Campo Belo,-23.6188,-46.6823,25503,75,61,37,2,25,43,11,17,NORMAL,15324
198,0152c503b54879e3fa4ec87e89da2226,1-6b17958dbfa1e1003533a0465bc736fc,2018-5-3,Campo Belo,-23.6188,-46.6823,24554,86,40,6,12,43,41,16,40,REABASTECER,15243
199,0152c503b54879e3fa4ec87e89db1843,1-1f4f796a43f8b21f6f914487a41fb6d0,2018-5-17,Campo Belo,-23.6188,-46.6823,23558,43,19,33,14,31,39,4,22,REABASTECER,15257
200,0152c503b54879e3fa4ec87e89dd6c2b,1-026da8ba13549f4ad72ced19e3b34388,2018-6-23,Campo Belo,-23.6188,-46.6823,26987,30,46,46,35,10,7,38,10,NORMAL,15293
201,0152c503b54879e3fa4ec87e89e18d1b,1-81c59844b935cc10c6bd67adfeb88a77,2018-12-23,Campo Belo,-23.6188,-46.6823,24792,18,8,31,9,8,37,26,19,REABASTECER,15473
202,0152c503b54879e3fa4ec87e89e2ab3b,1-2fb6edc7f2b5523a5fb03a366ea24d45,2018-9-4,Campo Belo,-23.6188,-46.6823,24058,20,45,22,15,39,26,39,31,NORMAL,15364
203,0152c503b54879e3fa4ec87e89e880ef,1-7c6a1326289b733814746d49aa99ad1b,2018-11-23,Campo Belo,-23.6188,-46.6823,24444,42,61,58,9,11,41,19,13,NORMAL,15443
204,0152c503b54879e3fa4ec87e89e89dbd,1-776aaf0947b86a35e9726cdb10385ca7,2019-12-23,Campo Belo,-23.6188,-46.6823,24133,14,6,34,43,37,43,13,32,REABASTECER,15833
205,0152c503b54879e3fa4ec87e89f0272f,1-769066d8450f5d504ca8e11bf28b0328,2019-7-17,Campo Belo,-23.6188,-46.6823,24440,33,33,61,8,13,25,40,10,NORMAL,15677
206,0152c503b54879e3fa4ec87e89f1f182,1-639c6b832db19a8c9bce199d687a21c3,2019-8-16,Campo Belo,-23.6188,-46.6823,24871,20,60,61,14,38,36,8,23,NORMAL,15706
207,0152c503b54879e3fa4ec87e89f95729,1-998306e9ce0ef60fbaf1919876e7aa87,2019-11-20,Campo Belo,-23.6188,-46.6823,24185,86,26,12,26,3,15,19,37,REABASTECER,15800
208,0152c503b54879e3fa4ec87e89fa7dd1,1-c2f6e679f65ddecf7e8f9422e7207f8f,2018-9-7,Eucaliptos,-23.61,-46.6686,23637,63,17,19,2,23,34,3,38,REABASTECER,16087
209,0152c503b54879e3fa4ec87e89fac207,1-d3a00ca31833144831fc6914bf7b65d5,2018-9-11,Eucaliptos,-23.61,-46.6686,22919,26,53,58,39,4,20,27,22,NORMAL,16091
210,0152c503b54879e3fa4ec87e89faf0fa,1-6828d0a94f05ca4dd2916da72856c069,2018-9-14,Eucaliptos,-23.61,-46.6686,24313,86,36,34,23,35,15,16,11,NORMAL,16094
211,023b39c1697d506cb5eea89eb701bee2,1-df2484ecb4520add6affd1d3fe87d947,2018-6-10,Paraíso,-23.57677,-46.63933,73829,86,65,65,38,31,6,18,37,REABASTECER,160
212,023b39c1697d506cb5eea89eb705f9ca,1-28c6de873b090ef509798e45e31d724e,2018-8-2,Paraíso,-23.57677,-46.63933,72805,6,26,41,5,43,13,20,39,REABASTECER,212
213,023b39c1697d506cb5eea89eb70e8263,1-84ef0f2006b3beb679fe71ee50898387,2018-11-18,Paraíso,-23.57677,-46.63933,71008,64,39,38,27,37,43,23,43,NORMAL,318
214,023b39c1697d506cb5eea89eb71a56c4,1-9392f8b992387e8bf309c2cbed86f1ab,2019-4-18,Paraíso,-23.57677,-46.63933,71645,5,8,65,25,28,30,38,10,NORMAL,468
215,023b39c1697d506cb5eea89eb722da39,1-467bb8894f15c09398ac49e2e5cf6a1e,2019-7-28,Paraíso,-23.57677,-46.63933,73347,57,45,23,32,15,33,4,24,REABASTECER,568
216,023b39c1697d506cb5eea89eb72742cc,1-dc0c534bb6e0849995559d4b5c8af723,2019-9-29,Paraíso,-23.57677,-46.63933,70419,4,7,55,6,32,29,5,43,REABASTECER,629
217,023b39c1697d506cb5eea89eb72b9c2a,1-78595d8c0d69b27ef096b95dba780e06,2019-11-27,Paraíso,-23.57677,-46.63933,70667,9,48,35,39,30,4,29,2,REABASTECER,687
218,023b39c1697d506cb5eea89eb72e0cd5,1-9d628bef8929957fcefdd13fb771e617,2018-4-8,Brigadeiro,-23.5683,-46.6482,49075,12,65,27,17,34,23,41,43,REABASTECER,818
219,023b39c1697d506cb5eea89eb72e9e0a,1-72d6d4348aa29141005695d987e5a8f5,2018-1-1,Brigadeiro,-23.5683,-46.6482,48629,86,65,65,43,43,43,43,43,NORMAL,721
220,023b39c1697d506cb5eea89eb7338713,1-837b97fe5ce3d8d2e8b8ba1066be8647,2018-6-13,Brigadeiro,-23.5683,-46.6482,46184,40,16,5,39,43,21,43,43,NORMAL,883
221,023b39c1697d506cb5eea89eb7349d9d,1-f18e3ab12e1b2c464ecfd123b15c3c43,2018-3-15,Brigadeiro,-23.5683,-46.6482,48420,60,12,65,7,6,43,43,22,NORMAL,795
222,023b39c1697d506cb5eea89eb73be4d0,1-81a74ba1ae8a8da45efbdd1833d982fa,2018-6-17,Brigadeiro,-23.5683,-46.6482,48066,86,60,42,30,29,10,22,30,NORMAL,887
223,023b39c1697d506cb5eea89eb73cf7e6,1-c329d2a090c7de9f41913767b965e872,2018-6-20,Brigadeiro,-23.5683,-46.6482,46599,58,39,18,24,15,38,5,22,NORMAL,890
224,023b39c1697d506cb5eea89eb74513dc,1-a28aa4704f464c8b67b1054fc27c81be,2018-10-19,Brigadeiro,-23.5683,-46.6482,48046,46,39,7,43,28,17,32,2,REABASTECER,1009
225,023b39c1697d506cb5eea89eb74b4c40,1-762062d8173deedf16199beb6e1afc08,2019-4-1,Brigadeiro,-23.5683,-46.6482,47810,26,65,59,39,31,31,23,26,NORMAL,1171
226,023b39c1697d506cb5eea89eb74cfe87,1-8672d255b4c125557ce97187a3fb88e4,2019-1-21,Brigadeiro,-23.5683,-46.6482,48356,25,7,23,12,18,40,5,40,REABASTECER,1101
227,023b39c1697d506cb5eea89eb766c0fb,1-fab21542b9bc54d1c76eefe69a1511cf,2019-12-8,Brigadeiro,-23.5683,-46.6482,49150,55,52,20,19,43,16,43,43,NORMAL,1418
228,023b39c1697d506cb5eea89eb766c8e7,1-5c23094ea0a817699420ba33487e47b5,2019-12-23,Brigadeiro,-23.5683,-46.6482,47615,73,33,58,31,23,3,20,28,NORMAL,1433
229,023b39c1697d506cb5eea89eb767eb3a,1-c51b036424724e416a4ec4d71ad3d461,2018-1-6,Trianon-Masp,-23.5634,-46.6544,45392,41,32,24,26,24,36,21,21,NORMAL,1446
230,023b39c1697d506cb5eea89eb77c3aa8,1-7aad4ea5000141dc198a3f25b85aff9b,2018-12-21,Trianon-Masp,-23.5634,-46.6544,43488,27,65,55,31,6,28,18,9,REABASTECER,1791
231,023b39c1697d506cb5eea89eb7800aaa,1-8679c103cc3290e6d5a867474369920e,2018-11-13,Trianon-Masp,-23.5634,-46.6544,45659,46,25,65,15,35,9,32,38,NORMAL,1753
232,023b39c1697d506cb5eea89eb785f13b,1-ec8e5798f0f38be4a6ea52d1b5bbdf32,2019-1-21,Trianon-Masp,-23.5634,-46.6544,44176,86,14,37,25,7,33,30,26,NORMAL,1821
233,023b39c1697d506cb5eea89eb78c2311,1-4e1169e1c03ea3307531f5c8af2f82bf,2019-4-30,Trianon-Masp,-23.5634,-46.6544,43720,54,47,33,37,43,8,36,5,NORMAL,1920
234,023b39c1697d506cb5eea89eb794a274,1-2e4ff1e397010552a98897b5d74aa2df,2019-8-22,Trianon-Masp,-23.5634,-46.6544,43949,16,36,17,43,19,31,13,19,NORMAL,2032
235,023b39c1697d506cb5eea89eb7aabaff,1-c9ee8535cbb9d6333a0f928345ffd819,2018-6-12,Consolação,-23.5581,-46.6606,114453,39,32,58,31,10,39,28,26,NORMAL,2322
236,023b39c1697d506cb5eea89eb7be3217,1-b4b8e4d1d41a659e975f32a96c13eea9,2019-3-3,Consolação,-23.5581,-46.6606,113688,18,65,30,13,43,24,4,20,NORMAL,2583
237,023b39c1697d506cb5eea89eb7c05777,1-182fcf1f7d81625011894ce24fa04620,2019-4-6,Consolação,-23.5581,-46.6606,114346,49,65,8,37,9,7,43,11,REABASTECER,2616
238,023b39c1697d506cb5eea89eb7ca9108,1-12606fc3eb1d0cfd1115ee2b0173b41f,2019-8-28,Consolação,-23.5581,-46.6606,113851,23,65,65,19,20,43,37,43,NORMAL,2758
239,023b39c1697d506cb5eea89eb7cd7b69,1-cfd788bf18de49653073066d49b14094,2019-10-4,Consolação,-23.5581,-46.6606,112458,20,40,6,15,38,25,15,26,REABASTECER,2794
240,023b39c1697d506cb5eea89eb7cdc0ab,1-88d9a68e8ba28a60eaa2bbf0a7b2612f,2019-10-7,Consolação,-23.5581,-46.6606,113591,75,27,49,43,24,24,8,8,NORMAL,2797
241,023b39c1697d506cb5eea89eb7d2ce80,1-7d98f9d5d32444abd93c73bc55a42d14,2019-12-4,Consolação,-23.5581,-46.6606,112299,13,4,58,43,13,32,40,31,REABASTECER,2854
242,023b39c1697d506cb5eea89eb7d2ee84,1-6c5227345e1f7a83afa28fbda15d93c9,2018-2-25,Tamanduateí,-23.59290,-46.5897,49817,9,12,21,15,43,40,20,43,REABASTECER,2935
243,023b39c1697d506cb5eea89eb7d61748,1-62fa9e5dc5648da6b0f568d324dc94ae,2018-1-18,Tamanduateí,-23.59290,-46.5897,52028,3,20,23,43,18,28,6,23,REABASTECER,2898
244,023b39c1697d506cb5eea89eb7e593f3,1-9a469444060288328c2493e009e6eb87,2018-7-9,Tamanduateí,-23.59290,-46.5897,49922,19,17,32,16,12,21,21,17,NORMAL,3069
245,023b39c1697d506cb5eea89eb7e700fd,1-40409dffb1c9759b1da538d613caede2,2018-11-7,Tamanduateí,-23.59290,-46.5897,52751,41,53,24,27,37,40,43,36,NORMAL,3187
246,023b39c1697d506cb5eea89eb7eb9864,1-8323c1d0bf144a5a9e4380e506685e58,2018-10-22,Tamanduateí,-23.59290,-46.5897,51571,16,2,6,42,12,31,14,13,NORMAL,3172
247,023b39c1697d506cb5eea89eb7ee8daa,1-5ead1ccc4caee939a0a8ec9942595f01,2019-2-11,Tamanduateí,-23.59290,-46.5897,50110,73,44,9,36,18,9,11,9,REABASTECER,3281
248,023b39c1697d506cb5eea89eb7f5e524,1-938142a7e80848822aa6396d93a985fc,2019-5-16,Tamanduateí,-23.59290,-46.5897,50233,71,30,57,10,18,16,14,25,NORMAL,3376
249,023b39c1697d506cb5eea89eb7f72c1f,1-f23590867a4e4d63ab733e4536c3739d,2019-6-3,Tamanduateí,-23.59290,-46.5897,53202,86,56,65,43,28,18,28,6,REABASTECER,3393
250,023b39c1697d506cb5eea89eb7fa0553,1-a892787539b98842885fd608cf92b7a0,2019-4-26,Tamanduateí,-23.59290,-46.5897,51675,8,29,6,43,21,21,12,17,NORMAL,3356
251,0260a43f12998b7f7479fe7ca702602f,1-183312365522033a8222c1dcd9825257,2018-4-13,Fradique Coutinho,-23.5661,-46.6841,34969,28,7,14,10,17,30,24,25,REABASTECER,10183
252,0260a43f12998b7f7479fe7ca7079d01,1-232197f4878a22afba7f959961afcb43,2018-12-5,Fradique Coutinho,-23.5661,-46.6841,34984,27,32,33,18,17,38,38,38,NORMAL,10415
253,0260a43f12998b7f7479fe7ca7093e5f,1-f8f0789bd579ce3283439267d994b043,2019-2-13,Fradique Coutinho,-23.5661,-46.6841,34489,23,27,27,40,14,25,26,10,NORMAL,10483
254,0260a43f12998b7f7479fe7ca70ba08a,1-d1aee1d2b0d9bacaf1b2872f9d20cb11,2019-5-21,Fradique Coutinho,-23.5661,-46.6841,34440,86,46,27,5,16,17,13,26,REABASTECER,10581
255,0260a43f12998b7f7479fe7ca713aac9,1-8be5d20799a2596a5c2a6cb0dbfb2e78,2018-5-4,Luz,-23.5365,-46.6332,125932,56,32,65,20,32,41,11,26,NORMAL,10924
256,0260a43f12998b7f7479fe7ca715da75,1-e88248e6420d635c7e1616cdc1aff732,2018-8-1,Luz,-23.5365,-46.6332,124660,86,54,8,43,7,10,24,43,REABASTECER,11011
257,0260a43f12998b7f7479fe7ca717ac75,1-ee62d6973391bc67aa8bfb50425c99b2,2018-10-18,Luz,-23.5365,-46.6332,126220,86,16,56,22,35,16,33,22,NORMAL,11088
258,0260a43f12998b7f7479fe7ca71c5e52,1-00ff347a18bd75da5371bbc1e3985fd7,2019-4-25,Luz,-23.5365,-46.6332,126376,73,45,10,21,43,14,23,26,NORMAL,11275
259,0260a43f12998b7f7479fe7ca71dc20f,1-e185a02e098598cde512a9aa99c17a47,2019-6-22,Luz,-23.5365,-46.6332,125017,49,52,24,16,27,41,10,43,NORMAL,11332
260,0260a43f12998b7f7479fe7ca71f6094,1-78f7f7f81f6a7f071c5dec1b3d6a40b9,2019-9-8,Luz,-23.5365,-46.6332,126058,13,26,13,25,20,19,9,19,NORMAL,11408
261,0260a43f12998b7f7479fe7ca7209df7,1-1ef1322fddc45989d62e92dfcdf85f88,2019-10-22,Luz,-23.5365,-46.6332,127725,86,38,50,2,1,7,17,43,NORMAL,11452
262,0260a43f12998b7f7479fe7ca722d39d,1-1d143004eeb38e5ea26463cbfb60bf1b,2018-1-16,Ana Rosa,-23.5813,-46.6383,66096,23,40,24,43,18,6,17,25,REABASTECER,11536
263,0260a43f12998b7f7479fe7ca728f29f,1-91b39dfe5f180936857c3e11d5c5ac6f,2018-9-20,Ana Rosa,-23.5813,-46.6383,65082,79,48,58,28,43,9,20,43,NORMAL,11780
264,0260a43f12998b7f7479fe7ca729f5c0,1-378cd7da9eec32475185d20464c54142,2018-11-18,Ana Rosa,-23.5813,-46.6383,66079,66,51,33,36,4,19,20,32,REABASTECER,11838
265,0260a43f12998b7f7479fe7ca72f09f9,1-02e95ec771037baea4f4d58dc61b09fc,2019-6-26,Ana Rosa,-23.5813,-46.6383,64336,25,43,32,30,24,31,13,9,NORMAL,12056
266,0260a43f12998b7f7479fe7ca737a9ef,1-ce4f610cb42240feea7a42e4a1a53361,2018-6-30,São Joaquim,-23.5618,-46.6389,32964,61,45,26,25,19,43,29,8,NORMAL,12420
267,0260a43f12998b7f7479fe7ca73b6fb1,1-22f6bc2ea8ce55d465c4ee7d03425c4f,2018-12-17,São Joaquim,-23.5618,-46.6389,35252,11,65,7,35,16,29,6,20,NORMAL,12587
268,0260a43f12998b7f7479fe7ca74a94ee,1-3f32899247530aafb38788cbaa0a0ea3,2018-11-2,São Judas,-23.6255,-46.6411,17480,5,65,31,42,19,7,41,9,REABASTECER,13262
269,0260a43f12998b7f7479fe7ca74e38ea,1-796592f9a5afd3be2277486d5d38f3aa,2019-3-28,São Judas,-23.6255,-46.6411,14984,86,13,65,18,6,16,37,23,NORMAL,13408
270,0260a43f12998b7f7479fe7ca750a6cd,1-b4f4af37ac4cf1a68b552c74fd6e8941,2019-7-22,São Judas,-23.6255,-46.6411,17227,78,47,40,43,30,16,25,21,NORMAL,13522
271,0260a43f12998b7f7479fe7ca7541375,1-a96b24ab260a26d5d975029dd6c20c87,2019-12-29,São Judas,-23.6255,-46.6411,16422,86,40,61,38,39,27,43,31,NORMAL,13679
272,0260a43f12998b7f7479fe7ca7596586,1-c53a03927c311211e481a8fc86d46798,2018-8-2,Vila Mariana,-23.5895,-46.6346,22290,59,3,56,22,21,43,32,38,REABASTECER,13892
